=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.01.14 11:22:39 =~=~=~=~=~=~=~=~=~=~=~=
20.70,32591
19.50,23.69,21.59,244776
19.75,23.69,21.72,245516
19.50,23.69,21.59,246255
19.50,23.69,21.59,246994
19.75,23.69,21.72,247734
19.75,23.69,21.72,248473
19.75,23.69,21.72,249212
20.00,23.69,21.84,249952
20.00,23.69,21.84,250691
19.75,23.69,21.72,251430
20.00,23.69,21.84,252170
20.25,23.69,21.97,252909
20.25,23.69,21.97,253648
20.25,23.69,21.97,254388
20.25,23.69,21.97,255127
20.25,23.62,21.94,255867
20.00,23.69,21.84,256607
20.00,23.62,21.81,257346
20.25,23.69,21.97,258085
20.25,23.62,21.94,258825
20.25,23.69,21.97,259564
20.25,23.62,21.94,260303
20.00,23.62,21.81,261043
20.25,23.62,21.94,261782
20.25,23.62,21.94,262521
20.25,23.62,21.94,263261
20.25,23.62,21.94,264000
20.25,23.62,21.94,264739
20.25,23.62,21.94,265479
20.25,23.62,21.94,266218
20.25,23.62,21.94,266958
20.25,23.56,21.91,267698
20.25,23.62,21.94,268437
20.25,23.62,21.94,269176
20.25,23.62,21.94,269916
20.50,23.62,22.06,270655
20.50,23.56,22.03,271394
20.50,23.62,22.06,272134
20.50,23.62,22.06,272873
20.50,23.62,22.06,273612
20.50,23.62,22.06,274352
20.75,23.56,22.16,275091
20.75,23.62,22.19,275830
20.75,23.62,22.19,276570
20.75,23.62,22.19,277309
21.00,23.62,22.31,278049
21.00,23.56,22.28,278789
21.00,23.62,22.31,279528
21.00,23.62,22.31,280267
21.00,23.56,22.28,281007
20.75,23.56,22.16,281746
20.75,23.56,22.16,282485
20.75,23.56,22.16,283225
20.50,23.62,22.06,283964
20.50,23.56,22.03,284703
20.25,23.62,21.94,285444
20.25,23.56,21.91,286183
20.25,23.62,21.94,286922
20.50,23.62,22.06,287662
20.50,23.56,22.03,288401
20.25,23.56,21.91,289140
20.25,23.56,21.91,289880
20.25,23.56,21.91,290619
20.50,23.56,22.03,291359
20.50,23.56,22.03,292099
20.50,23.56,22.03,292838
20.25,23.56,21.91,293577
20.50,23.56,22.03,294317
20.50,23.56,22.03,295056
20.50,23.56,22.03,295795
20.50,23.62,22.06,296535
20.50,23.56,22.03,297274
20.50,23.56,22.03,298014
20.50,23.56,22.03,298754
20.25,23.56,21.91,299493
20.25,23.56,21.91,300232
20.00,23.56,21.78,300972
20.00,23.56,21.78,301711
19.75,23.56,21.66,302450
20.00,23.56,21.78,303190
20.25,23.62,21.94,303929
20.25,23.56,21.91,304669
20.25,23.62,21.94,305409
20.00,23.56,21.78,306148
19.75,23.56,21.66,306887
19.75,23.56,21.66,307627
19.75,23.56,21.66,308366
19.75,23.56,21.66,309105
19.75,23.62,21.69,309844
19.75,23.62,21.69,310584
20.00,23.62,21.81,311323
20.00,23.56,21.78,312062
19.75,23.56,21.66,312802
19.75,23.56,21.66,313542
19.75,23.56,21.66,314281
